origin_id,destination_id,shortest_distance
"3082","98",16099.0986504574
"3083","98",16365.4273387652
"3084","98",16629.0146310262
"3085","98",17329.0615810956
"3086","98",16989.0909146647
"3087","66",11336.8992172718
"3088","66",11955.9163562031
"3089","66",12662.5243038245
"3090","66",13317.3794288354
"3091","66",16790.544972827
"3092","98",15132.6288131828
"3093","98",15396.2369135336
"3094","98",15663.9012912119
"3095","98",15930.2364275278
"3096","98",16195.6413460258
"3097","98",16609.700917768
"3098","66",14515.7047434797
"3099","66",11911.2602260637
"3100","66",12566.1153179224
"3101","66",13221.5394078674
"3102","66",16090.4335857257
"3103","66",16354.924505056
"3104","98",14698.8243664733
"3105","98",14969.7987062078
"3106","98",15223.9146597094
"3107","98",15495.0456174614
"3108","98",15762.2681620777
"3109","66",13964.2222557997
"3110","66",12470.9973005674
"3111","66",13125.0064710947
"3112","66",15391.5481163537
"3113","66",15654.7533237953
"3114","66",15918.4665270426
"3115","98",14266.5280456867
"3116","98",14530.6702024588
"3117","98",11949.2802328904
"3118","66",13406.2014817964
"3119","66",13027.7643716633
"3120","66",14691.4030145133
"3121","66",14955.9262123647
"3122","66",15219.1330616738
"3123","98",16283.61085289
"3124","66",13981.3441081599
"3125","66",14254.935198157
